,catapro,dlkcat,mmkcat,turnup,unikp,CatPred
r_3806_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3807_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3807_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3808_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3808_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3809_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3809_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3810_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3810_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3811_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3811_FWD,0.0,0.0,0.0,0.0,0.0,-3.9646359224338904e-19
r_3812_REV,0.0,0.0,0.0,0.0,0.0,1.7148355722176902e-19
r_3812_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3813_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3813_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3813_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3813_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3814_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3814_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3814_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3814_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3815_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3815_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3815_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3815_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3816_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3816_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3816_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3816_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3817_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3817_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3817_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3817_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3818_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3818_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3818_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3818_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3819_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3819_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3819_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3819_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3820_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3820_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3820_ENZ_YMR162C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3820_ENZ_YMR162C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3821_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3821_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3822_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3822_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3823_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3823_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3824_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3824_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3825_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3825_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3826_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3826_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3827_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3827_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3828_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3828_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3829_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3829_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3830_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3830_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3831_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3831_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3832_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3832_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3833_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3833_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3834_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3834_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3835_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3835_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3836_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3836_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3837_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3837_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3838_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3838_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3839_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3839_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3840_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3840_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3841_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3841_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3842_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3842_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3843_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3843_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3844_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3844_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3845_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3845_FWD,0.0,0.0084134312971986,0.0,0.0,0.0,0.0
r_3846_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3846_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3847_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3847_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3848_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3848_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3849_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3849_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3850_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3850_FWD,0.0,0.0075501924619277,0.0,0.0120754629847963,0.0041570501167261,0.0
r_3851_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3851_FWD,0.0,0.0,0.0,0.0,0.000201490641913,0.0
r_3852_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3852_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3853_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3853_FWD,0.0,0.0084134312971986,0.0,0.0,0.0,0.0
r_3854_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3854_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3855_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3855_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3856_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3856_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3857_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3857_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3858_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3858_FWD,0.0,0.0075501924619277,0.0,0.0120754629847963,0.0041570501167261,0.0
r_3859_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3859_FWD,0.0,0.0,0.0,0.0,0.000201490641913,0.0
r_3860_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3860_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3861_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3861_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3862_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3862_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3863_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3863_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3864_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3864_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3865_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3865_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3866_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3866_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3867_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3867_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3868_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3868_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3869_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3869_FWD,0.0,0.0,0.0,0.0,0.0,-3.8358604986729e-19
r_3870_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3870_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3871_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3871_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3872_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3872_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3873_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3873_FWD,0.0,0.0,0.0,0.0,0.0,3.8358604986729e-19
r_3874_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3874_FWD,0.0,0.0,0.0,0.0,0.0,3.8358604986729e-19
r_3875_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3875_FWD,0.0,0.0,0.0,0.0,0.0,-3.73043043482294e-19
r_3876_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3876_FWD,0.0,0.0,0.0,0.0,0.0,1.7148355722176902e-19
r_3877_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3877_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3878_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3878_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3879_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3879_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3880_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3880_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3881_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3881_FWD,0.0,0.0,0.0,0.0,0.0,3.8358604986729e-19
r_3882_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3882_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3883_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3883_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3884_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3884_FWD,0.0,0.0,0.0,0.0,0.0,-3.8358604986729e-19
r_3885_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3885_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3886_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3886_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3887_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3887_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3888_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3888_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3889_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3889_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3890_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3890_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3891_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3891_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3892_ENZ_YAL026C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3892_ENZ_YAL026C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3893_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3893_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3894_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3894_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3895_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3895_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3896_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3896_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3897_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3897_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3898_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3898_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3899_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3899_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3900_ENZ_YIL048W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3900_ENZ_YIL048W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3901_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3901_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3902_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3902_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3903_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3903_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3904_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3904_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3905_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3905_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3906_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3906_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3907_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3907_FWD,0.0,0.0,0.0,0.0,0.0,3.8358604986729e-19
r_3908_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3908_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3909_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3909_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3910_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3910_FWD,0.0,0.0,0.0,0.0,0.0,-3.8358604986729e-19
r_3911_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3911_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3912_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3912_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3913_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3913_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3914_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3914_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3915_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3915_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3916_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3916_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3917_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3917_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3918_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3918_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3919_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3919_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3920_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3920_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3921_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3921_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3922_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3922_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3923_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3923_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3924_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3924_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3925_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3925_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3926_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3926_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3927_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3927_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3928_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3928_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3929_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3929_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3930_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3930_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3931_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3931_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3932_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3932_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3933_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3933_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3934_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3934_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3935_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3935_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3936_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3936_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3937_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3937_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3938_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3938_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3939_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3939_FWD,0.0022105649795518,0.0040569552582577,0.0031214107351235,0.0063488828979147,0.0021856407845468,0.0028888372288358
r_3940,0.0,0.0,0.0,0.0,0.0,0.0
r_3941_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3941_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3942_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3942_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3943_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3943_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3944_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3944_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3945_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3945_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3946_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3946_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3947_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3947_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3948_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3948_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3949_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3949_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3950_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3950_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3951_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3951_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3952_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3952_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3953_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3953_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3954_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3954_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3955_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3955_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3956_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3956_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3957_REV,0.0,0.0,0.0,0.0,0.0,5.64461806407215e-35
r_3957_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3958_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3958_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3959_ENZ_YBR192W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3959_ENZ_YBR192W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3960_ENZ_YBR192W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3960_ENZ_YBR192W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3961_ENZ_YER053C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3961_ENZ_YER053C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3961_ENZ_YJR077C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3961_ENZ_YJR077C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3962_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_3962_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_3963,0.0018341288131925,0.0,0.0023278310833687,0.0,0.0,0.0023881848518139
r_3964,0.0,0.0033745064379592,0.0002626905043992,0.0052808928984994,0.0018179788607497,0.0
r_3965,0.0,0.0,0.0,0.0,0.0,0.0
r_3966,0.0,0.0,0.0,0.0,0.0,0.0
r_3967,0.0,0.0,0.0,0.0,0.0,0.0
r_3968,0.0,0.0,0.0,0.0,0.0,0.0
r_3969,-7.676670858443696e-19,0.0,0.0,0.0,0.0,0.0
r_3970,0.0,0.0,0.0,0.0,0.0,0.0
r_3971,0.0,0.0,0.0,0.0,0.0,0.0002474847977719
r_3972,0.0022105649795518,0.0040569552582577,0.0031214107351235,0.0063488828979147,0.0021856407845468,0.0026413524310638
r_3973_REV,4.511430291842533e-14,-2.4009873950125996e-14,5.11075556874907e-14,5.171557626582057e-14,-9.619692195594888e-15,0.0
r_3973_FWD,0.0014614227230822,0.0026820865505214,0.0020635903574657,0.0041972987986582,0.0014449451323343,0.0019028912168818
r_3975,0.0012443175481202,0.00228364271871,0.0,0.0,0.0,0.0
r_3976,0.0,0.0,0.0017710061780909,0.0036021888147117,0.0012400749728205,0.0016330916110477
r_3977,0.0,0.0,0.0,0.0,0.0,0.0
r_3978,0.0,0.0,0.0,0.0,0.0,0.0
r_3979,0.000244325984372,0.0,0.0001218963459528,0.0005070211574838,0.0001745450559166,0.0002928875075663
r_3980,0.0,0.0032039708954174,0.0,0.0,0.0,0.0
r_3981,0.0014415676461068,0.0,0.0022504428461806,0.0043278044858818,0.0014898724931586,0.0019013536937531
r_3982,0.0,0.0,0.0,0.0,0.0,0.0
r_3983,0.0,0.0,0.0,0.0,0.0,0.0
r_3984,0.0,0.0,0.0,0.0,0.0,0.0
r_3985,0.0,0.0,0.0,0.0,0.0,0.0
r_3986,0.0,0.0,0.0,0.0,0.0,0.0
r_3987_REV,8.655619623820776e-15,3.579558524591242e-14,2.3451076150426964e-14,-4.2037553993345966e-14,1.69337200511821e-14,0.0
r_3987_FWD,0.0012778269322097,0.002345141056594,0.0018043453781046,0.0036700000367773,0.001263419390284,0.0016638345686368
r_3988,0.0016152817163822,0.0054640488130104,0.0040571495898005,0.0085821795263841,0.0029544664620179,0.0033190909407284
r_3989,0.0011122984336657,0.0,0.0,0.0,0.0,0.0
r_3990,0.0002690831344465,0.0,0.0001650680118396,0.0,0.0,0.0003260527192948
r_3991,0.0,0.0,0.0,0.0,0.0,0.0
r_3992,0.0,0.0029493824841881,0.0030541056659524,0.0062119858219245,0.0021385131500668,0.0028162715658601
r_3993,0.0044082438574161,0.003580714846778,0.0031705200866779,0.0058634771628717,0.0020185369666593,0.0031606032986741
r_3994,0.0,0.0015601638748602,0.0,0.0005852931092687,0.000201490641913,-4.4137390573275805e-35
r_3995,0.0,0.0,0.0,0.0,0.0,0.0
r_3996_REV,6.265821195228227e-15,-2.895773898448084e-14,5.1887313889942283e-14,-4.010333731763183e-14,5.0848214527832176e-14,0.0
r_3996_FWD,0.005536434051919,0.010160780364572,0.0078176777628868,0.0159009899246029,0.0054740105705377,0.0072088873151881
r_3997,0.0,0.0,0.0,0.0,0.0,0.0
r_3998,0.0021628999199101,0.0039694776151496,0.0030541056659524,0.0062119858219245,0.0021385131500668,0.0028162715658601
r_3999,0.0,0.0,0.0,0.0,0.0,0.0
r_4000,0.0,0.0,0.0,0.0,0.0,0.0
r_4001,0.0,0.0,0.0,0.0,0.0,0.0
r_4002,0.0,0.0,0.0,0.0,0.0,0.0
r_4003,0.0,0.0,0.0,0.0,0.0,0.0
r_4004,0.0,0.0,0.0,0.0,0.0,0.0
r_4005_REV,1.4410998436242828e-14,2.2741357408317956e-14,-3.3060793686034984e-14,-6.663940232964905e-15,-2.2883171052479057e-15,0.0
r_4005_FWD,0.0014879421308933,0.0027307564843113,0.002101036876752,0.0042734642207733,0.001471165532962,0.001937421642243
r_4006,0.0,0.0,0.0,0.0,0.0,0.0
r_4007,0.0,0.0,0.0,0.0,0.0,0.0
r_4008,0.0018329784252323,0.0017295119959412,0.0,0.0041456484696523,0.0014271641987038,0.0
r_4009,0.0,0.0,0.0,0.0,0.0,0.0
