tool,reaction,min_flux,max_flux
catpred,r_0167_ENZ_YMR083W,0.0,4.947650052621738e-05
catpred,r_0168_ENZ_YCR105W,0.0,4.713876793197014e-05
catpred,r_0168_ENZ_YDR368W,0.0,4.713876796808026e-05
catpred,r_0168_ENZ_YMR318C,0.0,5.50601722754604e-05
catpred,r_0169_ENZ_YBR145W,0.0,1.231748636956742e-05
catpred,r_0169_ENZ_YDL168W,0.0,1.2319435389214484e-05
catpred,r_0169_ENZ_YOL086C,0.0,1.2319535390492575e-05
catpred,r_0170_ENZ_YGL256W,0.0,1.23194353892353e-05
catpred,r_0170_ENZ_YMR083W,0.0,1.368677219049097e-05
catpred,r_0171_ENZ_YCR105W,0.0,1.2274425344613316e-05
catpred,r_0171_ENZ_YMR318C,0.0,1.2439416886778076e-05
catpred,r_0172_ENZ_YMR169C,0.0,8.54659854422626e-05
catpred,r_0172_ENZ_YMR170C,0.0,8.56313403315752e-05
catpred,r_0173_ENZ_YPL061W,0.3787816812767384,0.3835240672322492
catpred,r_0174_ENZ_YOR374W,0.0,0.0002287286103452
catpred,r_0175_ENZ_YER073W,0.0,0.0003040898542745
catpred,r_0175_ENZ_YOR374W,0.0,0.0003040898542756
catpred,r_0176_ENZ_YOR374W,0.0,0.0
catpred,r_0177_ENZ_YPL061W,0.0,0.0
catpred,r_0178_ENZ_YER073W,0.0,0.0
catpred,r_0178_ENZ_YOR374W,0.0,0.0
catpred,r_0179_ENZ_YBR145W,0.0,3.8863557549256855e-05
catpred,r_0179_ENZ_YDL168W,0.0,4.041897719159193e-05
catpred,r_0179_ENZ_YOL086C,0.0,4.041897720313826e-05
catpred,r_0180_ENZ_YGL256W,0.0,3.985501158702831e-05
catpred,r_0180_ENZ_YMR083W,0.0,3.985501159238515e-05
catpred,r_0181_ENZ_YCR105W,0.0,4.026316204200353e-05
catpred,r_0181_ENZ_YMR318C,0.0,4.852199308442995e-05
catpred,r_0182_ENZ_YBR145W,0.0,4.084405053503271e-05
catpred,r_0182_ENZ_YDL168W,0.0,4.08712490573282e-05
catpred,r_0182_ENZ_YOL086C,0.0,4.088254553580306e-05
catpred,r_0183_ENZ_YGL256W,0.0,3.8920012632705225e-05
catpred,r_0183_ENZ_YMR083W,0.0,5.6170191996461616e-05
catpred,r_0184_ENZ_YCR105W,0.0,4.0698291188912645e-05
catpred,r_0184_ENZ_YMR318C,0.0,4.068187488592834e-05
catpred,r_0185_ENZ_YMR169C,0.0,0.0
catpred,r_0185_ENZ_YMR170C,0.0,0.0
catpred,r_0186_ENZ_YBR145W,0.0,9.761528346287351e-06
catpred,r_0186_ENZ_YDL168W,0.0,9.761528346299711e-06
catpred,r_0186_ENZ_YOL086C,0.0,9.76152834633224e-06
catpred,r_0187_ENZ_YGL256W,0.0,9.761528830009789e-06
catpred,r_0187_ENZ_YMR083W,0.0,9.39338232958456e-06
catpred,r_0188_ENZ_YDR481C,0.0,1.772655849141404e-05
catpred,r_0189_ENZ_YIR029W_FWD,0.0,0.0
catpred,r_0189_ENZ_YIR029W_REV,0.0,0.0
catpred,r_0190_ENZ_YIR027C_FWD,0.0,0.0
catpred,r_0190_ENZ_YIR027C_REV,0.0,0.0
catpred,r_0191_ENZ_YBR208C,0.0,7.449025308405287e-05
catpred,r_0192_ENZ_YBR199W,0.0,0.0
catpred,r_0192_ENZ_YBR205W,0.0,0.0
catpred,r_0192_ENZ_YDR483W,0.0,0.0
catpred,r_0192_ENZ_YJL139C,0.0,0.0
catpred,r_0192_ENZ_YKR061W,0.0,0.0
catpred,r_0192_ENZ_YNL029C,0.0,0.0
