tool,reaction,min_flux,max_flux
catapro,r_0160_ENZ_YGR177C,0.0,6.636020563632536e-05
catapro,r_0160_ENZ_YOR377W,0.0,5.2487691485407495e-05
catapro,r_0161_ENZ_YGR177C,0.0,6.725818871639033e-05
catapro,r_0161_ENZ_YOR377W,0.0,5.870503122931345e-05
catapro,r_0162_ENZ_YGR177C,0.0,1.3931344341508445e-05
catapro,r_0162_ENZ_YOR377W,0.0,1.3381091261727152e-05
catapro,r_0163_ENZ_YMR303C,0.0,0.0021414035962957
catapro,r_0164_ENZ_YDR368W,0.0,0.0
catapro,r_0164_ENZ_YHR104W,0.0,0.0
catapro,r_0165_ENZ_YGL256W,0.0,0.0018379191900363
catapro,r_0165_ENZ_YMR083W,0.0,0.0018731762412358
catapro,r_0166_ENZ_YBR145W,0.0,5.159392639906418e-05
catapro,r_0166_ENZ_YDL168W,0.0,5.25628548304416e-05
catapro,r_0166_ENZ_YOL086C,0.0,5.2864288123989633e-05
catapro,r_0167_ENZ_YGL256W,0.0,5.255225384890455e-05
catapro,r_0167_ENZ_YMR083W,0.0,5.0372021822432667e-05
catapro,r_0168_ENZ_YCR105W,0.0,5.0048839839784975e-05
catapro,r_0168_ENZ_YDR368W,0.0,4.912999659987399e-05
catapro,r_0168_ENZ_YMR318C,0.0,4.9626840517666415e-05
catapro,r_0169_ENZ_YBR145W,0.0,1.745043668754942e-05
catapro,r_0169_ENZ_YDL168W,0.0,1.7551904314044853e-05
catapro,r_0169_ENZ_YOL086C,0.0,1.7597661545146193e-05
catapro,r_0170_ENZ_YGL256W,0.0,1.7536438188622827e-05
catapro,r_0170_ENZ_YMR083W,0.0,1.149006501277583e-05
catapro,r_0171_ENZ_YCR105W,0.0,1.7428602102076418e-05
catapro,r_0171_ENZ_YMR318C,0.0,1.744652483280651e-05
catapro,r_0172_ENZ_YMR169C,0.0,6.115716111460695e-05
catapro,r_0172_ENZ_YMR170C,0.0,6.226905142495825e-05
catapro,r_0173_ENZ_YPL061W,0.292325796598655,0.2947518031071565
catapro,r_0174_ENZ_YOR374W,0.0,0.0008690099426695
catapro,r_0175_ENZ_YER073W,0.0,0.0003375225927904
catapro,r_0175_ENZ_YOR374W,0.0,0.0004382529035042
catapro,r_0176_ENZ_YOR374W,0.0,0.0
catapro,r_0177_ENZ_YPL061W,0.0,0.0
catapro,r_0178_ENZ_YER073W,0.0,0.0
catapro,r_0178_ENZ_YOR374W,0.0,0.0
catapro,r_0179_ENZ_YBR145W,0.0,5.858658885316004e-05
catapro,r_0179_ENZ_YDL168W,0.0,5.829720275940531e-05
catapro,r_0179_ENZ_YOL086C,0.0,5.7246475147820775e-05
catapro,r_0180_ENZ_YGL256W,0.0,5.706425229659584e-05
catapro,r_0180_ENZ_YMR083W,0.0,5.7986397556358815e-05
catapro,r_0181_ENZ_YCR105W,0.0,5.856409729732004e-05
catapro,r_0181_ENZ_YMR318C,0.0,5.6565303243161225e-05
catapro,r_0182_ENZ_YBR145W,0.0,5.195690352460813e-05
catapro,r_0182_ENZ_YDL168W,0.0,5.456150249721903e-05
catapro,r_0182_ENZ_YOL086C,0.0,5.366365806256518e-05
catapro,r_0183_ENZ_YGL256W,0.0,5.490801017160596e-05
catapro,r_0183_ENZ_YMR083W,0.0,5.424264904285714e-05
catapro,r_0184_ENZ_YCR105W,0.0,5.222080935990414e-05
catapro,r_0184_ENZ_YMR318C,0.0,5.241363582278447e-05
catapro,r_0185_ENZ_YMR169C,0.0,0.0
catapro,r_0185_ENZ_YMR170C,0.0,0.0
catapro,r_0186_ENZ_YBR145W,0.0,1.2100140273391125e-05
catapro,r_0186_ENZ_YDL168W,0.0,1.2119692636484295e-05
catapro,r_0186_ENZ_YOL086C,0.0,1.2119692636484295e-05
catapro,r_0187_ENZ_YGL256W,0.0,7.9961147026672e-06
catapro,r_0187_ENZ_YMR083W,0.0,1.2216051431857694e-05
catapro,r_0188_ENZ_YDR481C,0.0,1.3613965295927777e-05
catapro,r_0189_ENZ_YIR029W_FWD,0.0,0.0
catapro,r_0189_ENZ_YIR029W_REV,0.0,0.0
catapro,r_0190_ENZ_YIR027C_FWD,0.0,0.0
catapro,r_0190_ENZ_YIR027C_REV,0.0,0.0
catapro,r_0191_ENZ_YBR208C,0.0,1.1867420051055176e-05
catapro,r_0192_ENZ_YBR199W,0.0,0.0
catapro,r_0192_ENZ_YBR205W,0.0,0.0
catapro,r_0192_ENZ_YDR483W,0.0,0.0
catapro,r_0192_ENZ_YJL139C,0.0,0.0
catapro,r_0192_ENZ_YKR061W,0.0,0.0
catapro,r_0192_ENZ_YNL029C,0.0,0.0
catapro,r_0192_ENZ_YOR099W,0.0,0.0
catapro,r_0192_ENZ_YPL053C,0.0,0.0
catapro,r_0193_ENZ_YBR001C,0.0,4.19930352365365e-05
catapro,r_0193_ENZ_YPR026W,0.0,4.338594230799894e-05
catapro,r_0194_ENZ_YDR001C,0.0,4.4580849390612326e-05
catapro,r_0195_ENZ_YBR126C_and_YDR074W_and_YML100W,0.0,0.0293746340918006
catapro,r_0195_ENZ_YBR126C_and_YDR074W_and_YMR261C,0.0,0.0293745831615611
catapro,r_0198_ENZ_YBR299W,0.0,0.0
catapro,r_0198_ENZ_YGR287C,0.0,0.0
catapro,r_0198_ENZ_YGR292W,0.0,0.0
catapro,r_0198_ENZ_YIL172C,0.0,0.0
catapro,r_0198_ENZ_YJL216C,0.0,0.0
catapro,r_0198_ENZ_YJL221C,0.0,0.0
catapro,r_0199_ENZ_YDR242W,0.0,0.0
catapro,r_0199_ENZ_YMR293C,0.0,0.0
catapro,r_0200,0.0,0.0
catapro,r_0201_ENZ_YOR374W,0.0,0.0001457762837118
catapro,r_0202_ENZ_YDR354W,0.0083084520035234,0.008348941949791
catapro,r_0203_ENZ_YER090W_and_YKL211C,0.0083084520035232,0.0083210801132781
catapro,r_0204_ENZ_YDR305C_FWD,0.0,0.0001141613534727
catapro,r_0204_ENZ_YDR305C_REV,0.0,0.0
catapro,r_0205_ENZ_YHR104W,0.0,0.0
catapro,r_0206_ENZ_YPL111W,0.0,2.0195595470583198e-05
catapro,r_0207_ENZ_YHR018C_FWD,0.0396376456818359,0.0396579796248176
catapro,r_0207_ENZ_YHR018C_REV,0.0,0.0
catapro,r_0208_ENZ_YOL058W_FWD,0.0396376456818359,0.0396579796248176
catapro,r_0208_ENZ_YOL058W_REV,0.0,0.0
catapro,r_0209_ENZ_YDR341C,0.0396376456820553,0.0396378210339472
catapro,r_0210_ENZ_YHR091C,0.0,0.0
catapro,r_0211_ENZ_YGR124W,0.0250849331086314,0.0251175128348367
catapro,r_0211_ENZ_YPR145W,0.0,0.0
catapro,r_0212_ENZ_YHR019C,0.0250849331086314,0.0250851233014466
catapro,r_0213_ENZ_YCR024C,0.0,0.0
catapro,r_0214_ENZ_YJL130C,0.0230340015605741,0.0230557875544013
catapro,r_0215_ENZ_YER052C,0.0613844062408751,0.0614360182034069
catapro,r_0216_ENZ_YLR027C_FWD,0.0,0.0016161104855617
catapro,r_0216_ENZ_YLR027C_REV,0.2724916149866647,0.2741396303589927
catapro,r_0217_ENZ_YKL106W,0.0,0.0
catapro,r_0218_ENZ_YLR027C_FWD,0.0,0.0016788624925201
catapro,r_0218_ENZ_YLR027C_REV,0.0,0.0016832567737417
catapro,r_0219_ENZ_YDR158W,0.0613844062408751,0.0614360182034069
catapro,r_0220_ENZ_YLL018C,0.0733802155805807,0.0733807717552586
catapro,r_0221_ENZ_YPL104W,0.0,0.0
catapro,r_0222_ENZ_YDR530C,0.0,7.844369817288021e-05
catapro,r_0223_ENZ_YCL050C,0.0,0.0
catapro,r_0224_ENZ_YCL050C,0.0,0.0
catapro,r_0225_ENZ_YER055C,0.0163533037264329,0.0163620503204068
catapro,r_0226_ENZ_Q0080_and_Q0085_and_Q0130_and_YBL099W_and_YBR039W_and_YDL004W_and_YDR298C_and_YDR377W_and_YJR121W_and_YKL016C_and_YLR295C_and_YML081C-A_and_YPL078C_and_YPL271W_and_YDR322C-A_and_YPR020W_and_YOL077W-A,11.247653473228644,11.254244297875998
catapro,r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YGL008C,0.0,0.000157328390708
catapro,r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YPL036W,0.0,0.0001034398715178
catapro,r_0227_ENZ_YER005W,0.0,0.0001998028319675
catapro,r_0228_ENZ_YBR110W,0.0,0.0
catapro,r_0229_ENZ_YGR286C_FWD,0.0,0.0
catapro,r_0229_ENZ_YGR286C_REV,0.0,0.0
catapro,r_0230_ENZ_YDL141W,0.0,0.0
catapro,r_0231_ENZ_YNL280C,0.0079187244508922,0.0079263124374913
catapro,r_0233_ENZ_YMR015C,0.0,7.989404693653501e-06
catapro,r_0234_ENZ_YGL001C,0.0079187244508922,0.0079260435875775
catapro,r_0235_ENZ_YGL001C,0.0079187244508922,0.0079260435875775
catapro,r_0236_ENZ_YLR100W,0.0079187244508922,0.0079260435875775
catapro,r_0237_ENZ_YLR100W,0.0079187244508922,0.0079260435875775
catapro,r_0238_ENZ_YGR060W,0.0079187244508922,0.0079260435875775
catapro,r_0239_ENZ_YGR060W,0.0079187244508922,0.0079260435875775
catapro,r_0240_ENZ_YGR060W,0.0079187244508922,0.0079260435875775
catapro,r_0241_ENZ_YGR060W,0.0079187244508922,0.0079260435875775
catapro,r_0242_ENZ_YLR056W,0.0,7.989404693653501e-06
catapro,r_0243_ENZ_YMR202W,0.0,1.196898480804176e-05
catapro,r_0244_ENZ_YGL012W,0.0079187244508922,0.0079264238740711
catapro,r_0249_ENZ_YDL090C_and_YKL019W,0.0,0.0
catapro,r_0250_ENZ_YJL130C,0.0626714726009881,0.0626932913676462
catapro,r_0250_ENZ_YJR109C_and_YOR303W,0.0,0.0
catapro,r_0252_ENZ_YAR035W,0.0,5.713067986939935e-05
catapro,r_0252_ENZ_YER024W,0.0,4.574727249573307e-05
catapro,r_0253_ENZ_YML042W,0.0,2.6475473581647063e-05
catapro,r_0254_ENZ_YML042W,0.0,5.713067992663135e-05
catapro,r_0255_ENZ_YGR088W,0.0,6.0631833206818e-05
catapro,r_0256_ENZ_YDR256C,0.0,2.4323504033298603e-05
catapro,r_0259_ENZ_YDR297W,0.0,0.0
catapro,r_0260_ENZ_YMR272C,0.0,0.0
catapro,r_0261_ENZ_YDR297W,0.0,0.0
catapro,r_0262_ENZ_YMR272C,0.0,0.0
catapro,r_0263_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,7.239204614983841e-06
catapro,r_0264_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,8.556845709217775e-06
catapro,r_0265_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,9.372345918912116e-06
catapro,r_0266_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,8.547174012663028e-06
catapro,r_0267_ENZ_YMR272C,0.0,0.0
catapro,r_0268_ENZ_YMR272C,0.0,0.0
catapro,r_0269_ENZ_YMR272C,0.0,0.0
catapro,r_0270_ENZ_YMR272C,0.0,0.0
catapro,r_0271_ENZ_YLR307W,0.0,0.0
catapro,r_0271_ENZ_YLR308W,0.0,0.0
catapro,r_0272_ENZ_YBR023C,0.0,0.0050698362269177
catapro,r_0272_ENZ_YBR038W,0.0,0.0050697966716082
catapro,r_0272_ENZ_YNL192W,0.0,0.0050698362269241
catapro,r_0273_ENZ_YLR133W,0.0,2.8770157554184072e-05
catapro,r_0274_ENZ_YGR202C,0.0,3.053803642034203e-05
catapro,r_0278_ENZ_YPR060C,0.0581861916095613,0.0582034309323683
catapro,r_0279_ENZ_YGL148W,0.0665082575530208,0.0665229160223551
catapro,r_0280_ENZ_YLR304C_FWD,0.0,0.0001854125775915
catapro,r_0280_ENZ_YLR304C_REV,0.0,0.000127558225321
catapro,r_0281_ENZ_YBR002C,0.0,0.0
catapro,r_0281_ENZ_YMR101C,0.0,0.0
catapro,r_0282_ENZ_YBR002C,0.0,0.0
catapro,r_0282_ENZ_YMR101C,0.0,0.0
catapro,r_0283_ENZ_YBR002C,0.0,0.0
catapro,r_0283_ENZ_YMR101C,0.0,0.0
catapro,r_0284_ENZ_YBR002C,0.0,0.0
catapro,r_0284_ENZ_YMR101C,0.0,0.0
catapro,r_0285_ENZ_YBR002C,0.0,0.0
catapro,r_0285_ENZ_YMR101C,0.0,0.0
catapro,r_0286_ENZ_YBR002C,0.0,0.0
catapro,r_0286_ENZ_YMR101C,0.0,0.0
catapro,r_0287_ENZ_YBR002C,0.0,0.0
catapro,r_0287_ENZ_YMR101C,0.0,0.0
catapro,r_0288_ENZ_YBR002C,0.0,0.0
catapro,r_0288_ENZ_YMR101C,0.0,0.0
catapro,r_0289_ENZ_YBR002C,0.0,0.0
catapro,r_0289_ENZ_YMR101C,0.0,0.0
catapro,r_0290_ENZ_YBR002C,0.0,0.0
catapro,r_0290_ENZ_YMR101C,0.0,0.0
catapro,r_0291_ENZ_YBR002C,0.0,0.0
catapro,r_0291_ENZ_YMR101C,0.0,0.0
catapro,r_0292_ENZ_YBR002C,0.0,0.0
catapro,r_0292_ENZ_YMR101C,0.0,0.0
catapro,r_0293_ENZ_YBR002C,0.0,0.0
catapro,r_0293_ENZ_YMR101C,0.0,0.0
