tool,reaction,min_flux,max_flux
unikp,r_0182_ENZ_YDL168W,0.0,0.0005870480261106
unikp,r_0182_ENZ_YOL086C,0.0,0.000592211560195
unikp,r_0183_ENZ_YGL256W,0.0,0.00062244097909
unikp,r_0183_ENZ_YMR083W,0.0,0.0005875738123809
unikp,r_0184_ENZ_YCR105W,0.0,0.0005555988496614
unikp,r_0184_ENZ_YMR318C,0.0,0.000555598949717
unikp,r_0185_ENZ_YMR169C,0.0,0.0
unikp,r_0185_ENZ_YMR170C,0.0,0.0
unikp,r_0186_ENZ_YBR145W,0.0,0.0001498703187853
unikp,r_0186_ENZ_YDL168W,0.0,0.0001498703187853
unikp,r_0186_ENZ_YOL086C,0.0,0.0001498703187853
unikp,r_0187_ENZ_YGL256W,0.0,0.0001496721153604
unikp,r_0187_ENZ_YMR083W,0.0,0.0001496722153753
unikp,r_0188_ENZ_YDR481C,0.0,1.3459330625397736e-05
unikp,r_0189_ENZ_YIR029W_FWD,0.0,0.0
unikp,r_0189_ENZ_YIR029W_REV,0.0,0.0
unikp,r_0190_ENZ_YIR027C_FWD,0.0,0.0
unikp,r_0190_ENZ_YIR027C_REV,0.0,0.0
unikp,r_0191_ENZ_YBR208C,0.0,0.000221241164592
unikp,r_0192_ENZ_YBR199W,0.0,0.0
unikp,r_0192_ENZ_YBR205W,0.0,0.0
unikp,r_0192_ENZ_YDR483W,0.0,0.0
unikp,r_0192_ENZ_YJL139C,0.0,0.0
unikp,r_0192_ENZ_YKR061W,0.0,0.0
unikp,r_0192_ENZ_YNL029C,0.0,0.0
unikp,r_0192_ENZ_YOR099W,0.0,0.0
unikp,r_0192_ENZ_YPL053C,0.0,0.0
unikp,r_0193_ENZ_YBR001C,0.0,0.0004457758457352
unikp,r_0193_ENZ_YPR026W,0.0,0.0004364648394692
unikp,r_0194_ENZ_YDR001C,0.0,0.0005043606770617
unikp,r_0195_ENZ_YBR126C_and_YDR074W_and_YML100W,0.0,0.0294892849745509
unikp,r_0195_ENZ_YBR126C_and_YDR074W_and_YMR261C,0.0,0.0294892849745532
unikp,r_0198_ENZ_YBR299W,0.0,0.0
unikp,r_0198_ENZ_YGR287C,0.0,0.0
unikp,r_0198_ENZ_YGR292W,0.0,0.0
unikp,r_0198_ENZ_YIL172C,0.0,0.0
unikp,r_0198_ENZ_YJL216C,0.0,0.0
unikp,r_0198_ENZ_YJL221C,0.0,0.0
unikp,r_0199_ENZ_YDR242W,0.0,0.0
unikp,r_0199_ENZ_YMR293C,0.0,0.0
unikp,r_0200,0.0,0.0
unikp,r_0201_ENZ_YOR374W,0.0,0.0024828813308841
unikp,r_0202_ENZ_YDR354W,0.008214000708555,0.0087537194883635
unikp,r_0203_ENZ_YER090W_and_YKL211C,0.008214000708555,0.0083639292707302
unikp,r_0204_ENZ_YDR305C_FWD,0.0,0.0013889891208478
unikp,r_0204_ENZ_YDR305C_REV,0.0,0.0
unikp,r_0205_ENZ_YHR104W,0.0,0.0
unikp,r_0206_ENZ_YPL111W,0.0,0.0002772083995249
unikp,r_0207_ENZ_YHR018C_FWD,0.039187041049258,0.0394640155819928
unikp,r_0207_ENZ_YHR018C_REV,0.0,0.0
unikp,r_0208_ENZ_YOL058W_FWD,0.039187041049258,0.0394708840957213
unikp,r_0208_ENZ_YOL058W_REV,0.0,0.0
unikp,r_0209_ENZ_YDR341C,0.039187041049258,0.0391901630865587
unikp,r_0210_ENZ_YHR091C,0.0,0.0
unikp,r_0211_ENZ_YGR124W,0.0,0.0
unikp,r_0211_ENZ_YPR145W,0.0247997651356688,0.0253572293221952
unikp,r_0212_ENZ_YHR019C,0.0247997651356688,0.0248021293881821
unikp,r_0213_ENZ_YCR024C,0.0,0.0
unikp,r_0214_ENZ_YJL130C,0.0227719761219561,0.0229542773637796
unikp,r_0215_ENZ_YER052C,0.0606865823073111,0.0615009870165599
unikp,r_0216_ENZ_YLR027C_FWD,0.0,0.0
unikp,r_0216_ENZ_YLR027C_REV,0.2690993970519965,0.2703602197149335
unikp,r_0217_ENZ_YKL106W,0.0,0.0
unikp,r_0218_ENZ_YLR027C_FWD,0.0,6.959815464913663e-05
unikp,r_0218_ENZ_YLR027C_REV,0.0,0.000356923835266
unikp,r_0219_ENZ_YDR158W,0.0606865823072021,0.0615005653594962
unikp,r_0220_ENZ_YLL018C,0.0725460221130498,0.0725460221130498
unikp,r_0221_ENZ_YPL104W,0.0,0.0
unikp,r_0222_ENZ_YDR530C,0.0,0.0013943563650604
unikp,r_0223_ENZ_YCL050C,0.0,0.0
unikp,r_0224_ENZ_YCL050C,0.0,0.0
unikp,r_0225_ENZ_YER055C,0.0161673977697862,0.0163263102247214
unikp,r_0226_ENZ_Q0080_and_Q0085_and_Q0130_and_YBL099W_and_YBR039W_and_YDL004W_and_YDR298C_and_YDR377W_and_YJR121W_and_YKL016C_and_YLR295C_and_YML081C-A_and_YPL078C_and_YPL271W_and_YDR322C-A_and_YPR020W_and_YOL077W-A,4.284520596488985,4.352105696120696
unikp,r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YGL008C,0.0,0.0017012969296148
unikp,r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YPL036W,0.0,0.0018480792989943
unikp,r_0227_ENZ_YER005W,0.0,0.00182622794154
unikp,r_0228_ENZ_YBR110W,0.0,0.0
unikp,r_0229_ENZ_YGR286C_FWD,0.0,0.0
unikp,r_0229_ENZ_YGR286C_REV,0.0,0.0
unikp,r_0230_ENZ_YDL141W,0.0,0.0
unikp,r_0231_ENZ_YNL280C,0.0078287036168589,0.0078863025661455
unikp,r_0233_ENZ_YMR015C,0.0,0.0001423646379573
unikp,r_0234_ENZ_YGL001C,0.0078286923449154,0.0078863840261726
unikp,r_0235_ENZ_YGL001C,0.0078287036168589,0.0078878632165226
unikp,r_0236_ENZ_YLR100W,0.0078287036168589,0.0078878632165227
unikp,r_0237_ENZ_YLR100W,0.0078287036168589,0.0078875874481245
unikp,r_0238_ENZ_YGR060W,0.0078287036168589,0.0078878632165227
unikp,r_0239_ENZ_YGR060W,0.0078287036168589,0.0078875874481245
unikp,r_0240_ENZ_YGR060W,0.0078287036168589,0.0078878632165227
unikp,r_0241_ENZ_YGR060W,0.0078287036168589,0.0078875874481245
unikp,r_0242_ENZ_YLR056W,0.0,0.0001435473955911
unikp,r_0243_ENZ_YMR202W,0.0,0.000146188556513
unikp,r_0244_ENZ_YGL012W,0.0078287036168589,0.007886512259427
unikp,r_0249_ENZ_YDL090C_and_YKL019W,0.0,0.0
unikp,r_0250_ENZ_YJL130C,0.0619584174018054,0.0624052540853997
unikp,r_0250_ENZ_YJR109C_and_YOR303W,0.0,0.0
unikp,r_0252_ENZ_YAR035W,0.0,0.0007760342756256
unikp,r_0252_ENZ_YER024W,0.0,0.0007693518261809
unikp,r_0253_ENZ_YML042W,0.0,0.0003443644993522
unikp,r_0254_ENZ_YML042W,0.0,0.0007729992829893
unikp,r_0255_ENZ_YGR088W,0.0,0.0006226030334051
unikp,r_0256_ENZ_YDR256C,0.0,0.0001757697394847
unikp,r_0259_ENZ_YDR297W,0.0,0.0
unikp,r_0260_ENZ_YMR272C,0.0,0.0
unikp,r_0261_ENZ_YDR297W,0.0,0.0
unikp,r_0262_ENZ_YMR272C,0.0,0.0
unikp,r_0263_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0005925617149853
unikp,r_0264_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0005909680844822
unikp,r_0265_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0005862123877229
unikp,r_0266_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0006440422387323
unikp,r_0267_ENZ_YMR272C,0.0,0.0
unikp,r_0268_ENZ_YMR272C,0.0,0.0
unikp,r_0269_ENZ_YMR272C,0.0,0.0
unikp,r_0270_ENZ_YMR272C,0.0,0.0
unikp,r_0271_ENZ_YLR307W,0.0,0.0
unikp,r_0271_ENZ_YLR308W,0.0,0.0
unikp,r_0272_ENZ_YBR023C,0.0,0.0050125353066812
unikp,r_0272_ENZ_YBR038W,0.0,0.005012257711672
unikp,r_0272_ENZ_YNL192W,0.0,0.0050121631290174
unikp,r_0273_ENZ_YLR133W,0.0,0.0004704825189576
unikp,r_0274_ENZ_YGR202C,0.0,0.0004712298521507
unikp,r_0278_ENZ_YPR060C,0.0575247252925872,0.0578984192468892
unikp,r_0279_ENZ_YGL148W,0.0657521851764483,0.0661344794091869
unikp,r_0280_ENZ_YLR304C_FWD,0.0,0.014156372392289
unikp,r_0280_ENZ_YLR304C_REV,0.0,0.0056193438952918
unikp,r_0281_ENZ_YBR002C,0.0,0.0
unikp,r_0281_ENZ_YMR101C,0.0,0.0
unikp,r_0282_ENZ_YBR002C,0.0,0.0
unikp,r_0282_ENZ_YMR101C,0.0,0.0
unikp,r_0283_ENZ_YBR002C,0.0,0.0
unikp,r_0283_ENZ_YMR101C,0.0,0.0
unikp,r_0284_ENZ_YBR002C,0.0,0.0
unikp,r_0284_ENZ_YMR101C,0.0,0.0
unikp,r_0285_ENZ_YBR002C,0.0,0.0
unikp,r_0285_ENZ_YMR101C,0.0,0.0
unikp,r_0286_ENZ_YBR002C,0.0,0.0
unikp,r_0286_ENZ_YMR101C,0.0,0.0
unikp,r_0287_ENZ_YBR002C,0.0,0.0
unikp,r_0287_ENZ_YMR101C,0.0,0.0
unikp,r_0288_ENZ_YBR002C,0.0,0.0
unikp,r_0288_ENZ_YMR101C,0.0,0.0
unikp,r_0289_ENZ_YBR002C,0.0,0.0
unikp,r_0289_ENZ_YMR101C,0.0,0.0
unikp,r_0290_ENZ_YBR002C,0.0,0.0
unikp,r_0290_ENZ_YMR101C,0.0,0.0
unikp,r_0291_ENZ_YBR002C,0.0,0.0
unikp,r_0291_ENZ_YMR101C,0.0,0.0
unikp,r_0292_ENZ_YBR002C,0.0,0.0
unikp,r_0292_ENZ_YMR101C,0.0,0.0
unikp,r_0293_ENZ_YBR002C,0.0,0.0
unikp,r_0293_ENZ_YMR101C,0.0,0.0
unikp,r_0294_ENZ_YBR002C_FWD,0.0,0.0
unikp,r_0294_ENZ_YBR002C_REV,0.0,0.0
unikp,r_0294_ENZ_YMR101C_FWD,0.0,0.0
unikp,r_0294_ENZ_YMR101C_REV,0.0,0.0
unikp,r_0295_ENZ_YBR002C_FWD,0.0,0.0
unikp,r_0295_ENZ_YBR002C_REV,0.0,0.0
unikp,r_0295_ENZ_YMR101C_FWD,0.0,0.0
unikp,r_0295_ENZ_YMR101C_REV,0.0,0.0
unikp,r_0296_ENZ_YBR002C,0.0,0.0
